ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
1328,CYSLTR2_loss,1032,Afatinib,"ERBB2, EGFR",785,19,1.5783277894736842,1.7287411337579617,-0.15041334428427744,0.09849700434934838,0.09759579844591777,0.22484825120759583,1.5411866768796225,0.6689549217147577,0.6715081139057628,0.455289259726249,1.0017618054202707e-18,0.0727639232310961,,99.09055299149895
1329,NOTCH2_loss,1032,Afatinib,"ERBB2, EGFR",796,8,1.653264375,1.725909425879397,-0.07264505087939699,0.047566239129783666,0.047528531366715046,0.05253709632824946,1.528451412034823,1.3827382165453894,0.893541625157452,0.45532447355066363,1.0017681078273206e-18,0.07276393928930808,,99.09055299149895
1330,MDM4_dn,1032,Afatinib,"ERBB2, EGFR",801,3,2.002164666666667,1.724149218476904,0.27801544818976276,0.1820470629577156,0.18183663701845254,0.6706510071278293,1.528929773165295,0.41454563585971277,0.753051608546165,0.45595178703431627,1.001880259620693e-18,0.07276422503013849,,99.09055299149895
1331,SHQ1_up,1032,Afatinib,"ERBB2, EGFR",781,23,1.0743906521739128,1.7443521549295775,-0.6699615027556647,0.43985038647898567,0.43492794203748836,1.0014180635151242,1.5403965530867587,0.6690128001126738,0.037929392072850704,0.45602137144436716,1.001892685791672e-18,0.07276425668769744,,99.09055299149895
1332,DNMT3B_gain,1032,Afatinib,"ERBB2, EGFR",790,14,1.799864214285714,1.7238631886075948,0.07600102567811917,0.04976415196688519,0.04976297894084288,0.049835501294470334,1.5272603709771373,1.525037848601959,0.8536113007526726,0.45607311520546856,1.0019019241967163e-18,0.07276428022369322,,99.09055299149895
1333,PML_up,1032,Afatinib,"ERBB2, EGFR",801,3,-0.038383999999999974,1.731791722846442,-1.7701757228464419,1.1619680413865847,1.1620182059075164,1.142408715678729,1.5233631571752912,1.549511745273007,0.0448899494914567,0.4567412744686923,1.0020210776619568e-18,0.07276458376337057,,99.09055299149895
1334,RPL10_up,1032,Afatinib,"ERBB2, EGFR",780,24,1.3640005000000002,1.7363000076923079,-0.3722995076923077,0.24398062285760672,0.24367883019382866,0.25491463383209684,1.527828689082965,1.4604869955701643,0.23943251833240256,0.4572599891307192,1.0021134007960042e-18,0.07276481892975703,,99.09055299149895
1335,FBXO11_mut,1032,Afatinib,"ERBB2, EGFR",768,36,1.2103884722222222,1.7493177513020832,-0.538929279079861,0.3538198538066317,0.3544291724450412,0.34120920689366047,1.5205556454680065,1.5794687487662693,0.03831909697575083,0.4574194038857755,1.0021417426326388e-18,0.072764891118181,,99.09055299149895
1336,KAT6A_gain,1032,Afatinib,"ERBB2, EGFR",784,20,1.60163455,1.7283384272959184,-0.12670387729591837,0.08296868026807376,0.08329863064782808,0.07205608222938503,1.5210799542623936,1.7584064158882002,0.7141609146428727,0.45750993639987825,1.0021578315282e-18,0.0727649320967189,,99.09055299149895
1337,MPL_mut,1032,Afatinib,"ERBB2, EGFR",760,44,1.5761549772727272,1.7338147355263156,-0.15765975825358836,0.10325921697024984,0.10204287735821171,0.13597427356274286,1.5450344241091805,1.1594822617738725,0.5056420850877925,0.458173627276677,1.0022756330985077e-18,0.0727652321189558,,99.09055299149895
1338,GLI1_up,1032,Afatinib,"ERBB2, EGFR",779,25,1.8050044400000003,1.7226250410783057,0.08237939892169455,0.053941824516552286,0.05363752381887058,0.06789896161717646,1.5358538772200385,1.213264488287181,0.7907058063971995,0.4588924762991179,1.0024029364079326e-18,0.07276555630249083,,99.09055299149895
1339,RET_up,1032,Afatinib,"ERBB2, EGFR",733,71,1.5967965070422536,1.7376227366984995,-0.14082622965624592,0.09224026639373965,0.092982606358324,0.0854111076970388,1.514543796648897,1.6488046280323367,0.45823237894712354,0.45938139013734236,1.0024893487088671e-18,0.07276577633268318,,99.09055299149895
1340,CTNNA2_gain,1032,Afatinib,"ERBB2, EGFR",793,11,2.1176349999999995,1.7197427906683482,0.39789220933165126,0.2606470685486394,0.25992739647070245,0.3480483211292004,1.5307821135218402,1.1432096785892787,0.3908538953184737,0.4594673956479397,1.0025045353168366e-18,0.07276581500020649,,99.09055299149895
1341,CASP3_gain,1032,Afatinib,"ERBB2, EGFR",800,4,1.82006175,1.72471221375,0.09534953625000009,0.0624324986034508,0.062382302799803835,0.08260563087858609,1.5284709279808748,1.1542740517307473,0.9009078583196857,0.46045467928334716,1.0026785611927662e-18,0.0727662580575413,,99.09055299149895
1342,STAT3_loss,1032,Afatinib,"ERBB2, EGFR",796,8,2.421551125,1.7181879510050249,0.7033631739949753,0.4610233024900011,0.46032052914914656,0.5705335008976427,1.5279856740151632,1.2328166056653054,0.19484356789193258,0.46047708533863185,1.0026825041277139e-18,0.0727662680951067,,99.09055299149895
1343,STAT5B_loss,1032,Afatinib,"ERBB2, EGFR",797,7,2.652526857142857,1.7170418193224593,0.9354850378203978,0.6135229694127653,0.6124816168919487,0.8284107515353499,1.5273683519964845,1.1292526516424368,0.10645570280388991,0.46047708533863185,1.0026825041277139e-18,0.0727662680951067,,99.09055299149895
1344,SALL4_mut,1032,Afatinib,"ERBB2, EGFR",724,80,1.7024601875000003,1.727697794198895,-0.025237606698894632,0.016524998358340662,0.01642439657815095,0.017540689408716944,1.5365926278514073,1.438803578971797,0.8884913554273312,0.46069643573879915,1.0027210893390803e-18,0.07276636631988097,,99.09055299149895
1345,LEF1_mut,1032,Afatinib,"ERBB2, EGFR",776,28,1.7740288214285715,1.7234242409793814,0.05060458044919014,0.033134909802592566,0.03319937600854261,0.031430946386338435,1.5242629992855576,1.6100240771364616,0.8632818244315072,0.4612124352270702,1.0028117480127812e-18,0.0727665970915954,,99.09055299149895
1346,FAM46C_up,1032,Afatinib,"ERBB2, EGFR",760,44,1.4236855227272727,1.7426419144736842,-0.31895639174641155,0.20907926416676273,0.20457649712990442,0.45150229827165694,1.5591057439207048,0.7064335950611351,0.17791309318351287,0.4612645482536364,1.0028208955204168e-18,0.07276662037546752,,99.09055299149895
1347,ELK4_up,1032,Afatinib,"ERBB2, EGFR",771,33,1.4920529393939395,1.7351650726329442,-0.2431121332390047,0.15926186023188557,0.15790452094553795,0.20830703832669897,1.5396147734291616,1.1670855444534671,0.3705657618340995,0.46171180333213435,1.0028993390506088e-18,0.07276682003557344,,99.09055299149895
1348,BTK_up,1032,Afatinib,"ERBB2, EGFR",692,112,1.189906080357143,1.8118215852601158,-0.6219155049029728,0.4113306024137832,0.3891019189221014,0.7939448835774647,1.598335743565122,0.7833232731479562,5.8947072368582125e-05,0.4625267653003555,1.0030419795831775e-18,0.07276718305599138,,99.09055299149895
1349,PIM1_up,1032,Afatinib,"ERBB2, EGFR",782,22,1.0467185454545456,1.744273925831202,-0.6975553803766565,0.45801384961342434,0.45277105413062413,1.2524599614808078,1.540635988128809,0.5569482473131702,0.034424410423484576,0.46324551214720544,1.0031674648363403e-18,0.07276750237513033,,99.09055299149895
1350,SRSF3_mut,1032,Afatinib,"ERBB2, EGFR",789,15,1.2714994666666668,1.7338118200253487,-0.4623123533586819,0.3029625470390329,0.3020531783917174,0.37275749110353873,1.530566093759598,1.2402496647083292,0.24543026040933108,0.46338562334253264,1.0031918923842403e-18,0.07276756453082163,,99.09055299149895
1351,AURKA_gain,1032,Afatinib,"ERBB2, EGFR",772,32,1.9628859062500001,1.7153337681347152,0.24755213811528498,0.16217103831946197,0.1622286788301387,0.16075694035337781,1.5259455966751976,1.5399157110798012,0.3689564057638858,0.4636082297120081,1.0032306794753613e-18,0.07276766322125516,,99.09055299149895
1352,SMAD4_dn,1032,Afatinib,"ERBB2, EGFR",734,70,1.6730341142857144,1.730160258855586,-0.05712614456987164,0.037406498295288616,0.03852416367290504,0.029503736179046003,1.482865275283051,1.9362342526111485,0.7649939311270713,0.46379838325806155,1.0032637896246131e-18,0.07276774746429245,,99.09055299149895
1353,XPA_up,1032,Afatinib,"ERBB2, EGFR",780,24,1.5823604583333333,1.7295812397435897,-0.1472207814102564,0.09640856892160435,0.0971976686490968,0.07749454068370365,1.5146534217991703,1.899756810110567,0.6419138887550698,0.4639206187703133,1.0032850628054278e-18,0.07276780158880657,,99.09055299149895
1354,DAXX_loss,1032,Afatinib,"ERBB2, EGFR",801,3,2.581575,1.7219791423220971,0.8595958576779028,0.5631690135951419,0.5627759353588305,0.8480130527377578,1.5274211345405477,1.0136587578490102,0.33054089678479615,0.46403295170750625,1.0033046051069563e-18,0.07276785130854062,,99.09055299149895
1355,ATRX_up,1032,Afatinib,"ERBB2, EGFR",792,12,2.1315819999999994,1.7190290833333333,0.41255291666666616,0.27027212756962615,0.27049731586434606,0.25541982741279207,1.5251645486699053,1.6151953466005846,0.35304591826653586,0.4645801768797386,1.0033997020965543e-18,0.07276809324200129,,99.09055299149895
1356,LEPROTL1_dn,1032,Afatinib,"ERBB2, EGFR",783,21,1.7015648095238096,1.725820123882503,-0.024255314358693436,0.01588167245731499,0.01586398679326779,0.016623220678556375,1.5289545228937458,1.4591224424989022,0.9427613072968934,0.46460683228326427,1.0034043299413197e-18,0.07276810501500673,,99.09055299149895
1357,CALR_gain,1032,Afatinib,"ERBB2, EGFR",798,6,1.5005226666666667,1.72687579197995,-0.22635312531328333,0.14822103686737148,0.14812067240674337,0.16740794307696014,1.528167011635699,1.3521050504110497,0.7176650378839725,0.4650781272552098,1.0034860884858847e-18,0.07276831299596616,,99.09055299149895
1358,SETD1B_gain,1032,Afatinib,"ERBB2, EGFR",799,5,1.8200814,1.7245927546933668,0.09548864530663326,0.06252373618510956,0.062389405985609984,0.1671070796596157,1.5305265981961353,0.5714219020590648,0.8891912491761933,0.4657508047485206,1.0036025643496656e-18,0.07276860926419845,,99.09055299149895
1359,FAT4_dn,1032,Afatinib,"ERBB2, EGFR",757,47,1.1460757872340426,1.7611419498018492,-0.6150661625678067,0.40454030868263036,0.4011954253296328,0.47516930604414326,1.533083688734616,1.294414758580107,0.007269856219977659,0.46647145689028846,1.0037270636058502e-18,0.07276892590416563,,99.09055299149895
1360,STAT3_gain,1032,Afatinib,"ERBB2, EGFR",798,6,1.5371065000000002,1.7266007255639098,-0.1894942255639096,0.12408198567463159,0.12390710584163973,0.1673524383046316,1.5293249267406335,1.1323063319757154,0.7621197880906525,0.46671023376506093,1.0037682499334642e-18,0.07276903064537453,,99.09055299149895
1361,STAT5B_gain,1032,Afatinib,"ERBB2, EGFR",798,6,1.5371065000000002,1.7266007255639098,-0.1894942255639096,0.12408198567463159,0.12390710584163973,0.1673524383046316,1.5293249267406335,1.1323063319757154,0.7621197880906525,0.46671023376506093,1.0037682499334642e-18,0.07276903064537453,,99.09055299149895
1362,PLCG2_up,1032,Afatinib,"ERBB2, EGFR",748,56,1.1244740535714286,1.7701597205882353,-0.6456856670168067,0.42525083040896094,0.4128972557352335,1.0161765447451494,1.5637925853177543,0.6354069776120848,0.0022167043035158243,0.4670696949709069,1.0038301924428915e-18,0.07276918816395876,,99.09055299149895
1363,EPHA7_gain,1032,Afatinib,"ERBB2, EGFR",792,12,2.1006405000000004,1.7194978939393941,0.38114260606060624,0.24967488309315233,0.24866300820575402,0.38823750867858836,1.5327676151381275,0.9817253550741903,0.3909168250807916,0.46756218189665155,1.0039149400964334e-18,0.07276940366043337,,99.09055299149895
1364,MYCN_mut,1032,Afatinib,"ERBB2, EGFR",778,26,1.474220769230769,1.7335736221079692,-0.2593528528772002,0.16989300235902352,0.1685439903888749,0.24014842361709157,1.5387843392031102,1.0799689998828785,0.39437664577116593,0.4676226442163033,1.0039253351295462e-18,0.07276943009173288,,99.09055299149895
1365,ZRSR2_up,1032,Afatinib,"ERBB2, EGFR",782,22,1.6737305454545455,1.7266342020460357,-0.05290365659149021,0.03464021454602903,0.03457912449505675,0.03717075745145166,1.5299304815844323,1.4232601167890413,0.8727334373804116,0.46798742018405226,1.003988006038316e-18,0.07276958943857988,,99.09055299149895
1366,EPHB1_gain,1032,Afatinib,"ERBB2, EGFR",795,9,1.972865111111111,1.7223826817610062,0.2504824293501049,0.16403254392174305,0.16355866780670553,0.2518944176203711,1.531453103091585,0.9943945233737009,0.6247379212904509,0.4680745573100453,1.0040029657345519e-18,0.0727696274736399,,99.09055299149895
1367,PTCH1_up,1032,Afatinib,"ERBB2, EGFR",779,25,2.1964128800000005,1.7100637946084722,0.4863490853915282,0.318934965159753,0.3171575251808622,0.400034397840685,1.5334622286328627,1.2157681639797844,0.11688256017539785,0.4688875262547013,1.004142331447058e-18,0.07276998178505063,,99.09055299149895
1368,CCND3_dn,1032,Afatinib,"ERBB2, EGFR",794,10,1.8917869,1.7230883488664988,0.1686985511335013,0.11046683474585291,0.11237830029443548,0.05542839565842426,1.5011666014836014,3.043540213090431,0.7285715265402084,0.46957693902176767,1.0042602269075013e-18,0.07277028147538711,,99.09055299149895
1369,DICER1_dn,1032,Afatinib,"ERBB2, EGFR",782,22,2.234775318181818,1.7108503337595908,0.5239249844222273,0.3435895358565653,0.3450504566509796,0.29970895698184247,1.5184010753307893,1.7481125345678898,0.11236966013272072,0.4700149990911129,1.0043350013037914e-18,0.07277047153441313,,99.09055299149895
1370,AFDN_dn,1032,Afatinib,"ERBB2, EGFR",733,71,1.553408633802817,1.7418253819918146,-0.18841674818899756,0.12344523953598897,0.11977754807830743,0.2087256733356781,1.5730556453352644,0.9027003970229422,0.3209223306937654,0.4707483054375191,1.0044599337887275e-18,0.07277078905318499,,99.09055299149895
1371,BCL10_dn,1032,Afatinib,"ERBB2, EGFR",789,15,2.1404259999999997,1.7172923041825094,0.4231336958174903,0.27725008530676903,0.27625337260837235,0.3600002497955871,1.5316869865597669,1.175370561708641,0.2877752061506252,0.47101285749050836,1.0045049319283715e-18,0.07277090340768552,,99.09055299149895
1372,CDH1_mut,1032,Afatinib,"ERBB2, EGFR",726,78,1.4372294743589744,1.7561241308539943,-0.3188946564950199,0.20920313970024604,0.21533732679735373,0.16919752965560378,1.4809074731159837,1.8847477096392595,0.07951758079206574,0.47101686017273836,1.0045056124538896e-18,0.07277090513707107,,99.09055299149895
1373,RAF1_mut,1032,Afatinib,"ERBB2, EGFR",774,30,1.8686669333333337,1.7196253359173126,0.14904159741602108,0.09760451533735182,0.0967253357198643,0.13624206035008712,1.5408744390164228,1.0939470309906083,0.6000526707014446,0.47113651801259093,1.0045259522660953e-18,0.07277095682530875,,99.09055299149895
1374,TP63_loss,1032,Afatinib,"ERBB2, EGFR",794,10,1.5174984,1.7278023098236777,-0.21030390982367764,0.13771650235306573,0.137178979852832,0.2480925401197803,1.5330622085781316,0.8476833270445854,0.6652902143190402,0.47173570528547204,1.0046276847477241e-18,0.07277121533633087,,99.09055299149895
1375,PPM1D_mut,1032,Afatinib,"ERBB2, EGFR",766,38,1.5980922368421049,1.7314915313315928,-0.13339929448948795,0.08736073153155957,0.08812159027541305,0.07503561339014486,1.513809431633781,1.7778130738517899,0.5992786020260175,0.47196666675027266,1.0046668453186244e-18,0.07277131484000603,,99.09055299149895
1376,SMARCE1_mut,1032,Afatinib,"ERBB2, EGFR",789,15,1.3173981333333336,1.7329392217997464,-0.4155410884664128,0.2722683469041911,0.27320887159693924,0.23119616355158137,1.5209648428966613,1.7973528716176248,0.29651902547889114,0.4726505929520254,1.0047826354183595e-18,0.07277160903095713,,99.09055299149895
1377,TFEB_up,1032,Afatinib,"ERBB2, EGFR",770,34,1.0501321470588236,1.7549941883116882,-0.7048620412528646,0.46353031639739517,0.45909539962372586,0.6263893116005037,1.535328042560585,1.125277887408157,0.008327544034166573,0.47268510737700453,1.0047884719442015e-18,0.07277162385910647,,99.09055299149895
1378,ARHGAP5_up,1032,Afatinib,"ERBB2, EGFR",783,21,1.5257148095238091,1.7305364074074072,-0.2048215978835981,0.1341415428537476,0.13609906458543425,0.09220129669011728,1.5049449348347599,2.221461142482524,0.544266386735861,0.473195524845223,1.0048747089818354e-18,0.07277184294139291,,99.09055299149895
1379,TNFAIP3_mut,1032,Afatinib,"ERBB2, EGFR",766,38,1.6791397368421053,1.7274708981723237,-0.04833116133021842,0.031646448471118936,0.0314201453867053,0.037795190907554156,1.538222078076972,1.2787648420254025,0.8490314516338298,0.47323748172687496,1.0048817913857705e-18,0.07277186093319822,,99.09055299149895
1380,ESR1_dn,1032,Afatinib,"ERBB2, EGFR",792,12,1.1762079999999997,1.7335044469696967,-0.557296446969697,0.3652588853970349,0.3673229602569195,0.2718044723760847,1.517183806261125,2.0503578991834575,0.20954845047739568,0.4740019734982095,1.0050106697432425e-18,0.07277218830838886,,99.09055299149895
1381,RHEB_loss,1032,Afatinib,"ERBB2, EGFR",797,7,2.0945594285714284,1.721942411543287,0.3726170170281413,0.24404082256972723,0.24381921918205607,0.28016761954290487,1.528251211197235,1.3299788806289186,0.5205023061429181,0.4741619279135155,1.0050375943564841e-18,0.0727722566968451,,99.09055299149895
1382,KNSTRN_dn,1032,Afatinib,"ERBB2, EGFR",765,39,2.071413897435898,1.707535785620915,0.3638781118149832,0.23856952091946607,0.23846545461711496,0.2406911408574528,1.525915409421601,1.5118051728812354,0.14653657989562635,0.4741868172008581,1.0050417826294401e-18,0.07277226733489134,,99.09055299149895
1383,HOXA9_gain,1032,Afatinib,"ERBB2, EGFR",783,21,1.5780701428571426,1.7291322413793102,-0.15106209852216756,0.09892307891127093,0.09846587880233776,0.12403661485451067,1.534156810050032,1.2178831121710034,0.6547337336013103,0.47474489830589095,1.005135605268014e-18,0.07277250562947653,,99.09055299149895
1384,HOXA13_gain,1032,Afatinib,"ERBB2, EGFR",783,21,1.5780701428571426,1.7291322413793102,-0.15106209852216756,0.09892307891127093,0.09846587880233776,0.12403661485451067,1.534156810050032,1.2178831121710034,0.6547337336013103,0.47474489830589095,1.005135605268014e-18,0.07277250562947653,,99.09055299149895
1385,HOXA11_gain,1032,Afatinib,"ERBB2, EGFR",783,21,1.5780701428571426,1.7291322413793102,-0.15106209852216756,0.09892307891127093,0.09846587880233776,0.12403661485451067,1.534156810050032,1.2178831121710034,0.6547337336013103,0.47474489830589095,1.005135605268014e-18,0.07277250562947653,,99.09055299149895
1386,CDKN2C_up,1032,Afatinib,"ERBB2, EGFR",797,7,1.246878142857143,1.7293875420326221,-0.4825093991754792,0.31606857470950156,0.31506102889137194,0.8157496918345912,1.531479157778796,0.5914919784895453,0.4053235507716886,0.4749323846519511,1.0051670865726393e-18,0.07277258558218677,,99.09055299149895
1387,ARHGEF10L_mut,1032,Afatinib,"ERBB2, EGFR",752,52,1.762356538461538,1.7226163271276593,0.03974021133387873,0.0260211819418826,0.025602914084331768,0.03626184190278041,1.552175318910224,1.095923683094311,0.8560429745227187,0.47533453517425506,1.0052345478944803e-18,0.07277275690483379,,99.09055299149895
1388,TNFAIP3_loss,1032,Afatinib,"ERBB2, EGFR",801,3,0.7329800000000001,1.7289027191011235,-0.9959227191011234,0.6526163638259881,0.652108917781194,1.0625653636602879,1.5272337058198173,0.9372813693742132,0.2595501284047434,0.4755225781757917,1.0052660620811968e-18,0.07277283693347182,,99.09055299149895
1389,AURKA_up,1032,Afatinib,"ERBB2, EGFR",788,16,1.90669175,1.7215012055837564,0.1851905444162436,0.12127441171148695,0.12118937327515686,0.12600371928978718,1.5281087723407398,1.469722841992757,0.631183050379826,0.4755450247998374,1.005269822629291e-18,0.07277284648302691,,99.09055299149895
1390,TNFRSF14_gain,1032,Afatinib,"ERBB2, EGFR",796,8,1.93896675,1.7230380452261307,0.21592870477386938,0.1413973211463996,0.14102217972421366,0.22499067296243522,1.5311683963199598,0.9597229162024915,0.6907822807993399,0.47610135345995286,1.0053629382361458e-18,0.07277308293032167,,99.09055299149895
1391,RUNX1_up,1032,Afatinib,"ERBB2, EGFR",785,19,0.9485005789473684,1.7439853592356689,-0.7954847802883005,0.5225005556666925,0.5172328900107762,1.5876056903573532,1.537962483924267,0.5010594161508991,0.02469027420323932,0.4766104836444861,1.005448006346032e-18,0.07277329892428706,,99.09055299149895
1392,ROBO1_gain,1032,Afatinib,"ERBB2, EGFR",786,18,2.2276709444444447,1.7136793142493643,0.5139916301950804,0.3369646112631638,0.3345437020074115,0.5872261002372505,1.5363960735500362,0.8752874403699324,0.15788914438196988,0.4767717955960976,1.0054749297893661e-18,0.07277336728115483,,99.09055299149895
1393,AMER1_mut,1032,Afatinib,"ERBB2, EGFR",737,67,1.7672976716417912,1.7213583093622793,0.0459393622795119,0.030080700037389434,0.02979621357438607,0.033928576206693185,1.541785239417235,1.3540020659767418,0.8136955486461702,0.47705428350260515,1.0055220438236939e-18,0.07277348689638408,,99.09055299149895
1394,ZBTB16_up,1032,Afatinib,"ERBB2, EGFR",705,99,1.732661696969697,1.7241368936170212,0.008524803352675914,0.005581784078155877,0.00544242855879495,0.007046895160543688,1.5663601755322731,1.209724731028665,0.9585365086863702,0.47737665104205107,1.005575756194523e-18,0.07277362325718428,,99.09055299149895
1395,DROSHA_mut,1032,Afatinib,"ERBB2, EGFR",731,73,1.561028575342466,1.7415799343365252,-0.18055135899405927,0.11828781032322977,0.11603213358223942,0.15245930284598025,1.5560461866892323,1.1842593769201386,0.3354977022412967,0.47824413194268856,1.0057200150089774e-18,0.07277398945559124,,99.09055299149895
1396,CBLC_loss,1032,Afatinib,"ERBB2, EGFR",801,3,1.514945,1.7259740112359554,-0.2110290112359554,0.13818011365816832,0.13802205952756327,0.4785759428823944,1.5289513282028118,0.44095198343016967,0.8112534296030931,0.47869667769419466,1.0057951102239567e-18,0.07277418006343422,,99.09055299149895
1397,BRIP1_up,1032,Afatinib,"ERBB2, EGFR",786,18,1.1199956666666668,1.7390459236641223,-0.6190502569974554,0.4060673260117394,0.40609538739622747,0.4047778528441272,1.5243961793475083,1.5293580235375197,0.08887998811977747,0.4790275764449192,1.0058499494698989e-18,0.07277431924862403,,99.09055299149895
1398,SRSF2_up,1032,Afatinib,"ERBB2, EGFR",774,30,1.1330195666666667,1.7481387997416022,-0.6151192330749355,0.4039423870448746,0.3973175295136145,1.2544152289442236,1.5481804536234485,0.4903633333538605,0.030237943100365247,0.4790346635206928,1.0058511233525289e-18,0.07277432222791842,,99.09055299149895
1399,JAK1_dn,1032,Afatinib,"ERBB2, EGFR",765,39,1.9126008974358975,1.715632134640523,0.19696876279537445,0.12901864275802155,0.12765801525335718,0.1710188813463512,1.5429408204761708,1.1517369383119105,0.4321368203068865,0.47942019693701443,1.0059149412284221e-18,0.07277448419200475,,99.09055299149895
1400,SMAD4_gain,1032,Afatinib,"ERBB2, EGFR",787,17,1.2323594705882353,1.7358321562897074,-0.5034726857014722,0.33003046848182543,0.3299662775549823,0.33323072190877473,1.5258307286191648,1.5108831587241913,0.17859017204516767,0.47962493251331006,1.0059487988720147e-18,0.07277457011567433,,99.09055299149895
1401,KDM5A_mut,1032,Afatinib,"ERBB2, EGFR",735,69,1.564894,1.7402344653061224,-0.17534046530612235,0.11486700962093267,0.11504987215778371,0.11294710330505195,1.5240387669936204,1.5524122370146667,0.3618873567536717,0.4801306230018687,1.0060323296517256e-18,0.07277478208755232,,99.09055299149895
1402,SUZ12_up,1032,Afatinib,"ERBB2, EGFR",785,19,1.5069511578947368,1.7304687210191083,-0.22351756312437154,0.1463885789272093,0.1455687950089799,0.2053791352410503,1.535477181840951,1.0883167993770761,0.5285416965106924,0.4802142842279499,1.006046135711501e-18,0.07277481712086883,,99.09055299149895
1403,TRIM27_dn,1032,Afatinib,"ERBB2, EGFR",785,19,1.8306655789473685,1.7226335949044584,0.10803198404291003,0.07074005875993021,0.07139987231594419,0.052707743088510374,1.5130557035854193,2.0496416221331177,0.7606862177104414,0.4803615172324154,1.0060704234827536e-18,0.07277487875073481,,99.09055299149895
1404,MSI2_dn,1032,Afatinib,"ERBB2, EGFR",782,22,2.2846866363636362,1.709446179028133,0.5752404573355032,0.37736431573239615,0.3794191780573027,0.31873278716490533,1.5161080161546978,1.8047734042431176,0.08126147216461693,0.4803694877287261,1.0060717379756799e-18,0.07277488208620547,,99.09055299149895
1405,NCOA4_gain,1032,Afatinib,"ERBB2, EGFR",801,3,2.1710166666666666,1.7235168139825217,0.44749985268414494,0.2930557959559251,0.29369003029658514,0.1775032087952302,1.523714823524087,2.521080355231133,0.6125469356971844,0.48184399667354993,1.0063143286226165e-18,0.07277549757714334,,99.09055299149895
1406,NOTCH2_dn,1032,Afatinib,"ERBB2, EGFR",721,83,1.7690450361445786,1.7201376976421636,0.04890733850241502,0.03202451987394861,0.03156328474179869,0.03718992417148728,1.5495009122940844,1.3150695945734472,0.7823984154938008,0.48212093334875605,1.0063597615062413e-18,0.07277561283170204,,99.09055299149895
1407,SDHA_mut,1032,Afatinib,"ERBB2, EGFR",751,53,1.3601288490566037,1.7509496524633823,-0.3908208034067786,0.2564160068965227,0.25487098102164374,0.2823723682444646,1.5334064389762363,1.3840617828031407,0.07158132893872324,0.48236621275244485,1.0063999667135967e-18,0.07277571482046696,,99.09055299149895
1408,JARID2_up,1032,Afatinib,"ERBB2, EGFR",790,14,1.0546445,1.7370696139240507,-0.6824251139240507,0.44759770540092186,0.44460613057519477,1.0535233198320295,1.5348981199183767,0.6477551099987559,0.09728282628910158,0.48255268669442564,1.006430511327336e-18,0.07277579230053066,,99.09055299149895
1409,WWTR1_mut,1032,Afatinib,"ERBB2, EGFR",791,13,1.7919273846153847,1.7240897117572693,0.06783767285811537,0.04441868570416861,0.044254943324337166,0.06208095375139877,1.5328835100057474,1.0927292310902503,0.8738240561242647,0.4825677474942429,1.0064329774931499e-18,0.07277579855615146,,99.09055299149895
1410,BACH2_up,1032,Afatinib,"ERBB2, EGFR",773,31,1.0045184838709678,1.7540878978007761,-0.7495694139298084,0.4930062203381459,0.48493649208611633,1.3347530159792111,1.5457063474544577,0.5615791123572804,0.0072612536049937275,0.4826977731579577,1.0064542638296625e-18,0.07277585255002712,,99.09055299149895
1411,BCL2_dn,1032,Afatinib,"ERBB2, EGFR",785,19,1.5339114210526317,1.7298161796178342,-0.1959047585652025,0.1282967266214834,0.1298996528354313,0.08920913312813986,1.5081238039442064,2.1960168392602273,0.5807015090240488,0.48293865164148864,1.0064936739802912e-18,0.07277595251296765,,99.09055299149895
1412,SDHD_gain,1032,Afatinib,"ERBB2, EGFR",795,9,2.1232392222222223,1.7206803333333334,0.4025588888888889,0.263684633050096,0.26389927109011574,0.24467943275870707,1.5254263008230287,1.645250213105881,0.4317402883038668,0.4830011986302538,1.0065039022540777e-18,0.07277597845613744,,99.09055299149895
1413,AXIN1_mut,1032,Afatinib,"ERBB2, EGFR",754,50,1.8274820800000002,1.7184030689655172,0.10907901103448303,0.0714321783843455,0.07032426034157054,0.0998316028613223,1.5510865027897567,1.0926300681158696,0.6248736422800945,0.48303651627683075,1.006509676810518e-18,0.07277599310270615,,99.09055299149895
1414,KAT6A_up,1032,Afatinib,"ERBB2, EGFR",775,29,1.389877931034483,1.7377336232258067,-0.3478556921913236,0.2279712304342656,0.22665759526486987,0.2767299240572408,1.534718886366119,1.2570223237562508,0.22843583124848962,0.4834096241235951,1.0065706407551685e-18,0.07277614772657157,,99.09055299149895
1415,NRG1_gain,1032,Afatinib,"ERBB2, EGFR",772,32,1.7050133125,1.726022787564767,-0.021009475064766914,0.013756397177253906,0.013837428176310571,0.01210980307399415,1.5183077951388944,1.73491467502761,0.9392363619160911,0.48348690462496724,1.0065832587619715e-18,0.07277617972870791,,99.09055299149895
